poll_reading_id,response_option_id,response_kind,candidate_id,candidate_name,candidate_observation_status,response_label,option_order,reported_value,share,notes
liaison_2023_05_12_13_decided,candidate-furey,candidate,furey,Anthony Furey,individually_published,Furey,4,2%,0.02,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_12_13_decided,candidate-hunter,candidate,hunter,Mitzie Hunter,individually_published,Hunter,5,12%,0.12,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_12_13_decided,candidate-matlow,candidate,matlow,Josh Matlow,individually_published,Matlow,6,15%,0.15,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_12_13_decided,candidate-toronto_2023-perruzza-anthony,candidate,toronto_2023:perruzza-anthony,Anthony Perruzza,individually_published,Perruzza,7,1%,0.01,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_12_13_decided,candidate-saunders,candidate,saunders,Mark Saunders,individually_published,Saunders,8,16%,0.16,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_12_13_decided,someone-else,other,,,,Someone Else,9,6%,0.06,Published Someone Else response; retained separately from undecided. Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_all,candidate-bailao,candidate,bailao,Ana Bailão,individually_published,Bailao,1,6%,0.06,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_all,candidate-bradford,candidate,bradford,Brad Bradford,individually_published,Bradford,2,7%,0.07,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_all,candidate-chow,candidate,chow,Olivia Chow,individually_published,Chow,3,21%,0.21,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_all,candidate-furey,candidate,furey,Anthony Furey,individually_published,Furey,4,2%,0.02,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_all,candidate-hunter,candidate,hunter,Mitzie Hunter,individually_published,Hunter,5,11%,0.11,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_all,candidate-matlow,candidate,matlow,Josh Matlow,individually_published,Matlow,6,8%,0.08,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_all,candidate-toronto_2023-perruzza-anthony,candidate,toronto_2023:perruzza-anthony,Anthony Perruzza,individually_published,Perruzza,7,1%,0.01,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_all,candidate-saunders,candidate,saunders,Mark Saunders,individually_published,Saunders,8,12%,0.12,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_all,someone-else,other,,,,Someone Else,9,4%,0.04,Published Someone Else response; retained separately from undecided. Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_all,undecided,undecided,,,,Undecided,10,28%,0.28,Published undecided response. Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_decided,candidate-bailao,candidate,bailao,Ana Bailão,individually_published,Bailao,1,8%,0.08,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_decided,candidate-bradford,candidate,bradford,Brad Bradford,individually_published,Bradford,2,10%,0.10,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_decided,candidate-chow,candidate,chow,Olivia Chow,individually_published,Chow,3,29%,0.29,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_decided,candidate-furey,candidate,furey,Anthony Furey,individually_published,Furey,4,3%,0.03,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_decided,candidate-hunter,candidate,hunter,Mitzie Hunter,individually_published,Hunter,5,15%,0.15,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_decided,candidate-matlow,candidate,matlow,Josh Matlow,individually_published,Matlow,6,11%,0.11,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_decided,candidate-toronto_2023-perruzza-anthony,candidate,toronto_2023:perruzza-anthony,Anthony Perruzza,individually_published,Perruzza,7,1%,0.01,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_decided,candidate-saunders,candidate,saunders,Mark Saunders,individually_published,Saunders,8,17%,0.17,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_17_18_decided,someone-else,other,,,,Someone Else,9,5%,0.05,Published Someone Else response; retained separately from undecided. Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_all,candidate-bailao,candidate,bailao,Ana Bailão,individually_published,Bailao,1,7%,0.07,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_all,candidate-bradford,candidate,bradford,Brad Bradford,individually_published,Bradford,2,7%,0.07,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_all,candidate-chow,candidate,chow,Olivia Chow,individually_published,Chow,3,22%,0.22,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_all,candidate-furey,candidate,furey,Anthony Furey,individually_published,Furey,4,2%,0.02,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_all,candidate-hunter,candidate,hunter,Mitzie Hunter,individually_published,Hunter,5,10%,0.10,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_all,candidate-matlow,candidate,matlow,Josh Matlow,individually_published,Matlow,6,8%,0.08,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_all,candidate-toronto_2023-perruzza-anthony,candidate,toronto_2023:perruzza-anthony,Anthony Perruzza,individually_published,Perruzza,7,0%,0.00,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_all,candidate-saunders,candidate,saunders,Mark Saunders,individually_published,Saunders,8,10%,0.10,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_all,someone-else,other,,,,Someone Else,9,7%,0.07,Published Someone Else response; retained separately from undecided. Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_all,undecided,undecided,,,,Undecided,10,27%,0.27,Published undecided response. Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_decided,candidate-bailao,candidate,bailao,Ana Bailão,individually_published,Bailao,1,10%,0.10,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_decided,candidate-bradford,candidate,bradford,Brad Bradford,individually_published,Bradford,2,10%,0.10,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_decided,candidate-chow,candidate,chow,Olivia Chow,individually_published,Chow,3,30%,0.30,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_decided,candidate-furey,candidate,furey,Anthony Furey,individually_published,Furey,4,3%,0.03,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_decided,candidate-hunter,candidate,hunter,Mitzie Hunter,individually_published,Hunter,5,14%,0.14,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_decided,candidate-matlow,candidate,matlow,Josh Matlow,individually_published,Matlow,6,11%,0.11,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_decided,candidate-toronto_2023-perruzza-anthony,candidate,toronto_2023:perruzza-anthony,Anthony Perruzza,individually_published,Perruzza,7,1%,0.01,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_decided,candidate-saunders,candidate,saunders,Mark Saunders,individually_published,Saunders,8,14%,0.14,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_05_26_27_decided,someone-else,other,,,,Someone Else,9,10%,0.10,Published Someone Else response; retained separately from undecided. Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_06_03_04_all,candidate-bailao,candidate,bailao,Ana Bailão,individually_published,Bailao,1,7%,0.07,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_06_03_04_all,candidate-bradford,candidate,bradford,Brad Bradford,individually_published,Bradford,2,6%,0.06,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_06_03_04_all,candidate-chow,candidate,chow,Olivia Chow,individually_published,Chow,3,27%,0.27,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_06_03_04_all,candidate-furey,candidate,furey,Anthony Furey,individually_published,Furey,4,5%,0.05,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_06_03_04_all,candidate-hunter,candidate,hunter,Mitzie Hunter,individually_published,Hunter,5,9%,0.09,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_06_03_04_all,candidate-matlow,candidate,matlow,Josh Matlow,individually_published,Matlow,6,9%,0.09,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_06_03_04_all,candidate-toronto_2023-perruzza-anthony,candidate,toronto_2023:perruzza-anthony,Anthony Perruzza,individually_published,Perruzza,7,0%,0.00,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_06_03_04_all,candidate-saunders,candidate,saunders,Mark Saunders,individually_published,Saunders,8,11%,0.11,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_06_03_04_all,someone-else,other,,,,Someone Else,9,6%,0.06,Published Someone Else response; retained separately from undecided. Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_06_03_04_all,undecided,undecided,,,,Undecided,10,21%,0.21,Published undecided response. Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_06_03_04_decided,candidate-bailao,candidate,bailao,Ana Bailão,individually_published,Bailao,1,9%,0.09,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_06_03_04_decided,candidate-bradford,candidate,bradford,Brad Bradford,individually_published,Bradford,2,7%,0.07,Detailed report display order only; questionnaire presentation order is not asserted.
liaison_2023_06_03_04_decided,candidate-chow,candidate,chow,Olivia Chow,individually_published,Chow,3,35%,0.35,Detailed report display order only; questionnaire presentation order is not asserted.
